card_no,drug_name,drug_company,drug_brand,nhs_number,available_cities,store_phone,user_email_address,user_name,user_spoken_language,user_gender,purchase_date
3558887934774787,Oxygen,Superior Welding Supply Co,Anti-Bacterial Deep Cleansing Hand,4261394006,Pirok,(546) 3912504,wrowlingsb6@theglobeandmail.com,Woody Rowlings,Fijian,F,2022-08-18
5038701513250355,Cephalexin,Rebel Distributors Corp.,CVS Pharmacy Instant Hand Sanitizer With Aloe And Vitamin E,7185610451,Huaquillas,(637) 4818233,rapdellb7@imageshack.us,Roarke Apdell,Swati,F,2022-01-13
3535328476908176,Chlorhexidine Gluconate,"Xttrium Laboratories, Inc.",Burkhart,7870910686,Shedok,(421) 8769058,rpauletb8@blogger.com,Reagen Paulet,Danish,F,2022-03-28
374622375533584,Full Care Alcohol Prep Pad,"Shaoxing Fuqing Health Products Co., Ltd.",Proactiv Solution Oil Free Moisture SPF 15 Moisturizer,2352879507,Corcuera,(561) 5724151,fcoatmanb9@fastcompany.com,Fritz Coatman,Thai,F,2022-03-08
3541358610516421,Oxazepam,Actavis Elizabeth LLC,Unscented Hand Sanitizer,0430184654,Longvic,(795) 4370914,cbattinba@macromedia.com,Chevy Battin,Dutch,M,2022-04-25
5570856987580143,Hydrochlorothiazide,Rebel Distributors Corp,Softlips Chocolate Bunny,4877883827,Taoyuan,(479) 6177389,hhoffmanbb@mediafire.com,Hakim Hoffman,Greek,M,2021-12-19
633110875389086653,gas relief,Meijer Distribution Inc,Flecainide Acetate,6938607389,Sandakan,(777) 3520186,csummersbybc@list-manage.com,Charmain Summersby,Kannada,F,2022-01-16
3533263254964004,Dutoprol,Covis Pharmaceuticals Inc,GINGIMED,0851558313,Sakado,(116) 8071797,abreretonbd@blinklist.com,Anitra Brereton,Moldovan,F,2022-08-18
5494650920257916,hemorrhoidal,H E B,Antacid Antigas Maximum Strength Original,7957128149,Menglie,(993) 8770065,gmclemonbe@cornell.edu,Gregorius McLemon,Kannada,M,2022-01-01
561039656723973447,Flurazepam,A-S Medication Solutions LLC,Sore Throat,1115529943,Huanggu,(809) 7233117,lissittbf@sfgate.com,Linoel Issitt,Hebrew,F,2022-07-28
201534971429308,TRICHOPHYTON MENTAGROPHYTES,"ALK-Abello, Inc.",Ibuprofen,2779907835,Valença do Douro,(905) 5444824,tspenceleybg@eepurl.com,Tessa Spenceley,Khmer,F,2021-09-25
342510706394793,Levetiracetam,Qualitest Pharmaceuticals,Hydrocortisone,5618976803,Voloka,(669) 9329154,jbellordbh@zdnet.com,Judd Bellord,Malagasy,M,2022-05-12
3556893648667293,Premier Value Chest Congestion Relief,Premier Value,Whole Care,6078879987,Vyshneve,(711) 1986683,adesmondbi@google.com,Alex Desmond,Bislama,F,2021-10-04
5518367306329332,Digoxin,"NCS HealthCare of KY, Inc dba Vangard Labs",Acid Controller,9824901442,Liudu,(566) 9735928,amurriganbj@yahoo.com,Arni Murrigan,Korean,M,2022-06-30
6761867679761013,Phylorinol,Schaffer Laboratories,Zicam,2111203254,Santa Catarina Ixtahuacán,(535) 8210453,arivenzonbk@google.co.jp,Andria Rivenzon,Tswana,F,2021-10-27
5018047170705933,Senna S,P and L Development of New York Corporation,Nans Healing,7491212689,Pule,(856) 7693475,kharhoffbl@intel.com,Katalin Harhoff,West Frisian,M,2022-01-19
3584205515850553,Risperidone,"Janssen Pharmaceutical, Inc.",Sertraline,6923490804,Aranguren,(391) 4382337,rterrazzobm@qq.com,Ryann Terrazzo,Arabic,M,2022-05-30
670953152211471756,OXECTA,Pfizer Laboratories Div Pfizer Inc,Cleanize,2662829494,Gustavia,(722) 4051292,chogginbn@cbslocal.com,Cathrin Hoggin,Mongolian,M,2022-05-06
5108751401034895,Stop Smoking Aid,Publix Super Markets Inc,Burn-B Gone OTC,9204778016,Washington,(202) 7505164,dburtwhistlebo@google.com.au,Davita Burtwhistle,Aymara,F,2021-10-11
3540036546043634,Prednisone,REMEDYREPACK INC.,Promethazine Hydrochloride,0331231123,Turba,(575) 5183456,doxbebp@purevolume.com,Devonna Oxbe,Kannada,M,2022-02-02
560221560134276426,Tranexamic Acid,"X-GEN Pharmaceuticals, Inc.",Kit for the Preparation of Technetium Tc99m Disofenin,5231595489,Port-aux-Français,(272) 3085101,sgorvettebq@google.com.hk,Sawyere Gorvette,Gujarati,M,2022-01-07
3546471647998895,antibacterial wet wipes,"Yuyao Jessie Commodity Co.,Ltd.",Tacrolimus,0543206858,Mora,(342) 3760253,kbaksterbr@dot.gov,Karl Bakster,Azeri,M,2022-06-25
201793440482476,Treatment Set TS340074,"Antigen Laboratories, Inc.",WHITE FLOWER ANALGESIC BALM,9735752050,Mayapusi,(202) 1441464,chinkensenbs@addtoany.com,Cathi Hinkensen,Finnish,M,2022-03-20
3546040832406426,Loratadine,"Innovative Manufacturing and Distribution Services, Inc.",FIRST AID Contains 303 PIECES HARDCASE,1343914175,Lipie,(295) 6766474,gdorlingbt@icio.us,Gerti Dorling,Greek,M,2021-10-31
201689179532244,Seven,Robin Logan Consulting,Hangover Help,1945343516,Vyborg,(539) 2657336,lsheltonbu@barnesandnoble.com,Loretta Shelton,Polish,F,2022-04-27
4017954862490142,OMNISCAN,GE Healthcare Inc.,Studio35 Extra Strength Medicated Body,9764352162,Taiba,(392) 2924332,apapesbv@apache.org,Austine Papes,Thai,F,2022-02-04
3569807571610786,Natural SPF 28,"CoValence, Inc.",Hydro Kleen AF,6416179733,Eṭ Ṭaiyiba,(327) 7046379,jeymerbw@google.it,Jeniece Eymer,Tamil,M,2021-10-12
6391218129305548,Sulfacetamide Sodium,Perrigo New York Inc,ANCIENT RICE SERUM,7516152676,Champaign,(217) 9412403,krabbittbx@51.la,Kimmie Rabbitt,Swahili,F,2022-08-12
30157134325580,Borba Age Defying,"Borba, Inc.",Lotrimin AF,5404106352,Candi,(366) 3182525,rburridgeby@usnews.com,Rafaela Burridge,Icelandic,M,2022-06-30
3574718841508382,Easily Angered,King Bio Inc.,CVS PHARMACY,0492236194,Bukowiec,(938) 7085792,mpoverbz@theglobeandmail.com,Mariel Pover,Greek,M,2021-12-03
56022326592893361,Morphine sulfate,Actavis Elizabeth LLC,MORPHINE SULFATE,9327769090,La Virgen,(552) 5467385,dtaksc0@studiopress.com,Daniela Taks,Aymara,M,2022-07-25
3569958177441652,Reef Safe SPF 15,"Tropical Seas, Inc.",Passiflora Crataegus Special Order,5617875205,Perfilovo,(135) 7941753,nthaxterc1@flickr.com,Nappy Thaxter,Montenegrin,M,2022-05-12
3546995531583223,"Food - Animal Products and Poultry Products, Egg, Yolk Gallus sp.",Jubilant HollisterStier LLC,FIRMING DAY,8094739622,Biyong,(545) 1062519,lstansfieldc2@vinaora.com,Lettie Stansfield,West Frisian,M,2021-10-28
633110806463463872,Oxandrolone,Par Pharmaceutical Inc.,OXYGEN,2804638677,Bystřany,(406) 5743194,aacockc3@vimeo.com,Anissa Acock,Tok Pisin,M,2022-08-20
3544829835963512,Oxacillin,Sandoz Inc,Brimonidine Tartrate,5455089196,Sezemice,(860) 7838425,asprostonc4@paypal.com,Anna-maria Sproston,Filipino,M,2021-10-27
670627568341112471,DR. RECKEWEG R29 Theridon,PHARMAZEUTISCHE FABRIK DR. RECKEWEG & CO,Stridex Conditioning Acne Scrub,4399681551,Jermenovci,(576) 6734371,ebedenc5@dyndns.org,Eugenio Beden,Lao,M,2021-10-12
3575947720033936,mally Face Defender Foundation BB,"MallyGirl, LLC",Denti-Care Denti-Pro,4280339481,Shibganj,(607) 2763492,wfantinc6@cmu.edu,Wolf Fantin,Greek,M,2022-04-04
344154536810138,Rosmarinus Poterium,Uriel Pharmacy Inc.,Disney PIXAR Cars Antibacterial Hand Wipes,3873971143,Sarāqib,(279) 1373622,lkennadyc7@gmpg.org,Lizabeth Kennady,Pashto,M,2022-07-24
670607363074204933,Isosorbide,West-ward Pharmaceutical Corp,Hand Kleen Premium,4431322914,Shache,(159) 5293232,mmacconnellc8@msu.edu,Maxie MacConnell,Norwegian,M,2022-02-10
30574446869339,ESIKA Perfect Match,Ventura Corporation LTD.,COZAAR,6668928838,Stockholm,(408) 4403108,bcantoc9@mit.edu,Barbie Canto,Norwegian,M,2021-12-23
3531422866185687,Up and Up Nicotine,Target Corporation,Risperidone,3697855190,Ningyang,(320) 4044592,wcooperca@adobe.com,Welsh Cooper,Sotho,M,2022-02-24
3534555035707332,Morphine Sulfate,"Roxane Laboratories, Inc",Childrens Ibuprofen,8962074974,Dukoh,(789) 7799970,aknightoncb@washington.edu,Andriana Knighton,Estonian,F,2022-03-09
676720592732896479,Senna-Lax,Major Pharmaceuticals,Simvastatin,8674218040,Teresópolis,(968) 6366106,ocuttencc@abc.net.au,Opalina Cutten,Ndebele,M,2022-07-08
30348287946146,"Carbidopa, Levodopa, and Entacapone",Sandoz Inc,SEROQUEL,7229786207,Wangzuo,(238) 3969952,ssummerillcd@chicagotribune.com,Susanna Summerill,Filipino,F,2022-03-01
5602211709070183,Prempro,"Dispensing Solutions, Inc.",Propranolol Hydrochloride,3936639647,Jaleswar,(329) 1859286,lmazzeoce@amazon.co.jp,Linette Mazzeo,Marathi,F,2022-06-03
5602253612970018,Back and Neck Rescue,"Peaceful Mountain, Inc.",dg health ibuprofen,5006146117,Richmond,(804) 1585276,bradclyffecf@phoca.cz,Bartholomew Radclyffe,Azeri,M,2022-08-22
4508566058782730,Diltiazem Hydrochloride,"Watson Pharma, Inc.",Robinul,2741876444,Garwolin,(482) 4081521,ebramstomcg@smh.com.au,Emalee Bramstom,Fijian,M,2022-08-24
30433658231912,Jasmine 3D Moist,"AMI Cosmetic Co.,Ltd.",CIPROFLOXACIN,8269829358,Kalodzishchy,(384) 7605304,lfildech@noaa.gov,Latrina Filde,Danish,F,2021-10-30
5602259439212245,Ketorolac Tromethamine,"Northwind Pharmaceuticals, LLC",Pilocarpine Hydrochloride,0719257565,Helsingborg,(369) 1849133,dcouparci@hp.com,Donni Coupar,Punjabi,M,2022-07-09
3563310565637119,Tamsulosin Hydrochloride,REMEDYREPACK INC.,Propoxyphene Napsylate and Acetaminophen,1087796369,Arendal,(692) 5346736,shenmarshcj@psu.edu,Scot Henmarsh,Belarusian,M,2021-09-21
374622312149759,Appeal Antibac,"Deb USA, Inc.",PDI Sani-Hands ALC,6829522625,Cunliji,(735) 4214038,nollierck@sciencedaily.com,Nissie Ollier,German,F,2021-10-02
491117206792964540,Levothyroxine Sodium,Mylan Pharmaceuticals Inc.,cephalexin,0558349307,Carolina,(770) 1258692,mpossacl@google.cn,Megen Possa,Amharic,F,2021-10-04
6380903617480852,ARTHRITIS PAIN RELIEF,CVS PHARMACY,Prairie Sage,9417502506,Wassa-Akropong,(974) 5747495,snottramcm@networksolutions.com,Susann Nottram,Malay,F,2022-05-01
30139301588141,Neutrogena MoistureShine SPF20,Neutrogena Corporation,Pyrazinamide,0474628159,Ugra,(290) 1227805,shasseklcn@163.com,Stormie Hassekl,Hungarian,F,2021-11-27
3538084239650954,Amlodipine Besylate,Major Pharmaceuticals,Treatment Set TS331327,8247938782,Châteauroux,(838) 2285416,amcgillivrayco@trellian.com,Alphard McGillivray,Telugu,M,2021-10-17
3531915710201451,CARYA ILLINOINENSIS POLLEN,"ALK-Abello, Inc.",Sprayology Party Relief,7097815302,San Jorge,(702) 5951099,pkiliancp@earthlink.net,Peria Kilian,Northern Sotho,M,2022-07-25
5018936366229189,Nesina,"Takeda Pharmaceuticals America, Inc.",Aspergillus,4846375498,Zhangjiaji,(168) 3586562,mbolamcq@pagesperso-orange.fr,Mathilde Bolam,Kyrgyz,F,2022-04-06
3531614522131796,Locoid,"Onset Dermatologics, LLC",Mucinex D,6689422259,Melres,(646) 5047177,vmumcr@theglobeandmail.com,Vivyan Mum,Italian,F,2022-05-19
5284295390264457,Pain Reliever,Hannaford Brothers Company,Cold-EEZE,6119590579,Baishan,(222) 8445226,xschinettics@feedburner.com,Xenia Schinetti,Belarusian,M,2022-02-03
5893587537794401096,Cough Flu,Natural Health Supply,Cardizem CD,2889979784,Beigucheng,(478) 9758030,spurnellct@businesswire.com,Selene Purnell,Lithuanian,M,2022-08-20
3536695063383800,Midazolam Hydrochloride,"Dispensing Solutions, Inc.",Glipizide,9979288698,Pamanukan,(980) 1465485,mfreecu@hostgator.com,Mariette Free,Bislama,M,2021-12-13
5421000391525409,Sotalol Hydrochloride,Qualitest Pharmaceuticals,tramadol hydrochloride,7336630596,Pingba,(895) 6511938,alaxtoncv@google.pl,Alexina Laxton,Polish,F,2022-07-04
36053044229935,CITALOPRAM HYDROBROMIDE,Northwind Pharmaceuticals,Hydrocortisone,2955245860,Amapala,(279) 7797484,kridouttcw@europa.eu,Kare Ridoutt,Dhivehi,F,2021-11-26
3551002514029191,Lithium Carbonate,Carilion Materials Management,Antibacterial Hand Sanitizer,8605313498,Mó,(302) 5829776,mebbincx@hao123.com,Marena Ebbin,Aymara,F,2022-02-03
3577746097938877,SOMA Pet-circle,"SOMA Biotechnology Co., Ltd",Hydroxyzine Hydrochloride,2436054843,Vladivostok,(181) 6468917,dkershowcy@stumbleupon.com,Dyan Kershow,French,F,2021-09-23
3534627624516794,GUNA-VIRUS,Guna spa,NARS PURE RADIANT TINTED MOISTURIZER,1757522220,Gading,(112) 2123410,kgrubeycz@walmart.com,Katina Grubey,Nepali,M,2021-12-04
5010122777510115,Box Elder,"Nelco Laboratories, Inc.",Good Neighbor Pharmacy Sore Throat,0779414047,Cernache do Bonjardim,(245) 8451254,cfearnyhoughd0@slideshare.net,Cesar Fearnyhough,Irish Gaelic,M,2022-03-25
5561551321868202,Halls,Mondelez Global LLC,Oxycodone Hydrochloride,7593211312,Tumaco,(674) 7733657,kmunslowd1@clickbank.net,Kyrstin Munslow,Albanian,M,2021-09-30
5610023841565636,rexall hemorrhoidal,"Dolgencorp, LLC",Haloperidol,5791863357,Hongjiang,(662) 2474571,cattrild2@goo.ne.jp,Carrie Attril,Burmese,M,2021-09-12
5100141459357661,POPULUS TREMULOIDES POLLEN,"ALK-Abello, Inc.",Theophylline,2553223552,Mombok,(694) 4132700,lsponderd3@phpbb.com,Lisbeth Sponder,Indonesian,M,2022-04-07
4508677027365026,Lisinopril,"IVAX Pharmaceuticals, Inc.",Cephalexin,7150154387,Bontang Baru,(761) 1207936,zruppd4@mayoclinic.com,Zena Rupp,Tok Pisin,M,2022-03-07
4917257516703337,Regular Strength Antacid Calcium Supplement,Publix Super Markets Inc,Natural Testosterone,4589752611,Rouen,(528) 8355646,bschimannd5@ucsd.edu,Bartolomeo Schimann,Icelandic,M,2021-12-03
3561122764103005,HISTEX PD Drops,"Allegis Pharmaceuticals, LLC",VITALUMIERE,6120890904,Bayuin,(665) 5797874,ltrased6@live.com,Lindsy Trase,Thai,M,2021-09-27
374283082808882,Hand Guard Foaming Instant Hand Sanitizer,"Wechem, Inc.",Antispetic,3237599824,Randuagung,(373) 7592832,edevanneyd7@irs.gov,Elsy Devanney,Yiddish,M,2022-02-16
6386889490707566,Rizatriptan Benzoate,"Breckenridge Pharmaceutical, Inc.",Triamterene and Hydrochlorothiazide,3115563949,Gaigeturi,(495) 6166312,etumiellid8@yolasite.com,Ella Tumielli,Estonian,M,2022-06-16
3541204517033971,Pravastatin Sodium,Teva Pharmaceuticals USA Inc,Gallbladder Symptom Formula,9789843437,Cibitung,(883) 5656638,catcockd9@amazonaws.com,Calli Atcock,Tswana,M,2022-03-08
3576282124886385,Non-Habit Forming Stool Softener,Rebel Distributors Corp,AMRIX,8011603817,Palopat,(256) 6866226,jmoxleyda@123-reg.co.uk,Jennica Moxley,Maltese,F,2022-02-28
3533585600375083,Sandy Beige Expert Finish Makeup Makeup Broad Spectrum SPF 25,"Merle Norman Cosmetics, Inc",Western Family,4661966635,Hongwŏn,(163) 7500498,cstudartdb@virginia.edu,Cristobal Studart,Hungarian,F,2022-03-24
374283336375415,Healing,McKesson,Tolterodine Tartrate,3334096777,Thành Phố Nam Định,(252) 1731464,ukasbyedc@imageshack.us,Uriel Kasbye,Icelandic,M,2022-08-21
67096308411936892,Donepezil Hydrochloride,Macleods Pharmaceuticals Limited,Magnesium Chloride,8757352585,Ea T’ling,(544) 1818953,abrauntondd@google.nl,Antonia Braunton,Norwegian,F,2022-01-06
3581822529831420,Clonazepam,Contract Pharmacy Services-PA,Gowoonsesang Brightening Balm,4965739698,Gressier,(737) 8925298,hrhydderchde@com.com,Hermie Rhydderch,Hungarian,F,2021-10-18
3557231197572433,Sure,"Innovative Brands, LLC",Nitrogen,0064748596,Libato,(893) 7158711,wconechiedf@twitter.com,Wilbert Conechie,Macedonian,F,2022-08-14
3587719180530289,Laura Mercier Tinted Moisturizer Creme Compact Broad Spectrum SPF 20 Sunscreen OCHRE,"Gurwitch Products, LLC",EQUALINE,6073853408,Kurihashi,(760) 5347357,ldenhamdg@pbs.org,Lacie Denham,Dhivehi,M,2022-01-30
490341350219573060,Myambutol,"STI Pharma, LLC",Kaopectate Regular Strength Peppermint Flavor Anti Diarrheal,9791854130,Szydłowo,(462) 5314135,srosanderdh@ibm.com,Sigismundo Rosander,Quechua,M,2022-06-30
3549628392779567,Desloratadine,Mylan Pharmaceuticals Inc.,25 Person ANSI,4152291982,Palaran,(249) 3721661,bconyarddi@pinterest.com,Bertha Conyard,Māori,M,2022-03-18
3550768774957021,Berberis Urtica,Uriel Pharmacy Inc.,LBEL MAXIMUM COMFORT AND LONG-LASTING FOUNDATION SPF 10,1648662501,Zengfu,(970) 5102942,tlambournedj@berkeley.edu,Tanner Lambourne,Ndebele,F,2022-07-06
3585596435755727,Methylprednisolone,"JUBILANT CADISTA PHARMACEUTICALS, INC.",Rite Aid Sunscreen,5307029403,Kardhiq,(960) 4982475,mabbotsondk@newyorker.com,Madelon Abbotson,Kurdish,M,2022-04-12
4175006028694204,American Elm,"Nelco Laboratories, Inc.",Good Neighbor Pharmacy,0441496911,København,(877) 2290790,avannozziidl@yahoo.com,Arden Vannozzii,Punjabi,M,2022-07-26
3554614870083294,ziprasidone hydrochloride,REMEDYREPACK INC.,ANCIENT RICE SERUM,3487823624,Biruinţa,(511) 9938012,dbruckmanndm@aboutads.info,Doroteya Bruckmann,Irish Gaelic,F,2021-10-31
5194080479859362,Diazepam,Cardinal Health,equaline cold and flu relief,7607822305,Zdovbytsya,(190) 6809638,otrenemandn@sbwire.com,Olly Treneman,Icelandic,M,2021-09-14
3546149771798147,SHISEIDO THE MAKEUP LIFTING FOUNDATION,SHISEIDO AMERICA INC.,Adderall,0357216377,Tokār,(609) 9887699,utomesdo@sourceforge.net,Umberto Tomes,Zulu,M,2022-02-05
5602221033196117,Risperidone,Cardinal Health,WESTERN FAMILY Alcohol Swabs,8868777290,Al Jadīd,(825) 3163399,ktremmildp@whitehouse.gov,Kris Tremmil,Northern Sotho,F,2022-01-20
3544579926782558,SOLAR SENSE CLEAR ZINC SUNSCREEN FACE and LIPS BROAD SPECTRUM SPF 50,"CCA Industries, Inc.",Imipramine Hydrochloride,5252484139,Thames,(716) 9123382,bmulhalldq@webmd.com,Boote Mulhall,Telugu,F,2021-12-28
4936385596702522288,Ear Wax Removing Drops,Cardinal Health,Red Mulberry,4985627550,Kołbaskowo,(550) 2761421,atapsfielddr@globo.com,Adora Tapsfield,Kazakh,M,2022-04-08
3589529482330850,AIR COMPRESSED,"United States Welding, Inc.",Propafenone Hydrochloride,6661815922,Mostovskoy,(222) 5874577,mancliffeds@technorati.com,Marney Ancliffe,Dutch,F,2022-05-18
5893469878741483,Granisetron,Sandoz Inc,Premphase,3451999862,Shanmu,(568) 3407372,jcardnelldt@de.vu,James Cardnell,Danish,M,2022-03-07
5108753667229912,CENTER-AL - CORYLUS AMERICANA POLLEN,"ALK-Abello, Inc.",Paecilomyces,6999436924,Labège,(423) 7028501,mhathwaydu@reference.com,Miriam Hathway,Kannada,M,2022-04-26
3578636011493704,Cefdinir,Rebel Distributors Corp,Dexamethasone Sodium Phosphate,9434404983,Qianwei,(215) 1155911,eavondv@over-blog.com,Eldredge Avon,Papiamento,M,2022-02-22
4905996529405674144,CINCHONA OFFICINALIS,HOMEOLAB USA INC.,Naproxen Sodium,8714744414,Penedo,(367) 4666089,bhenriquesdw@artisteer.com,Binni Henriques,Tajik,M,2022-04-13
3529094271790767,pain relief,Meijer Distribution Inc,LBEL EFFET PARFAIT MINERAL NATURAL SKIN EFFECT MOUSSE FOUNDATION SPF 16,8493352985,Montpellier,(296) 6689865,wluthwooddx@umn.edu,Wilbert Luthwood,Somali,M,2022-01-24
3528213063963595,Stimate,CSL Behring LLC,BETAMETHASONE DIPROPIONATE,9596457969,Smiths Falls,(957) 1593342,dbirminghamdy@google.ca,Davina Birmingham,Kazakh,M,2022-08-13
5893626752626275567,COUMADIN,Bristol-Myers Squibb Pharma Company,Childrens Mucinex Chest Congestion,3704518565,Yarang,(164) 3019293,cmcmackindz@wunderground.com,Cristiano McMackin,Japanese,M,2022-05-21
3557452898831635,Potassium Chloride in Dextrose and Sodium Chloride,"Hospira, Inc.",Spatherapy,1383948445,Nikolinci,(771) 9332315,epennicotte0@smh.com.au,Em Pennicott,Bulgarian,M,2022-04-27
201512189130553,PureLife APF,PureLife Dental,LBEL EFFET PARFAIT MINERAL NATURAL SKIN EFFECT MOUSSE FOUNDATION SPF 16,7167637599,Lluka e Eperme,(365) 2291839,kmcclounane1@stumbleupon.com,Kelli McClounan,Estonian,F,2021-11-16
3559643082567385,Silent Nights,"Lifewave, Inc.",Fenofibrate,7846191624,Pyinmana,(869) 9262664,edungeee2@istockphoto.com,Etheline Dungee,Azeri,F,2021-12-08
3535627308402575,Topotecan,"Hospira, Inc.",Carbamazepine,3992349292,Banyuresmi,(430) 3139746,zkinkeade3@phpbb.com,Zorana Kinkead,Macedonian,M,2022-07-13
3553543092934581,Temazepam,"Mutual Pharmaceutical Company, Inc.",phentermine hydrochloride,6027075066,Licheng,(908) 9912289,wbembrigge4@arstechnica.com,Willi Bembrigg,Greek,F,2021-09-21
4905839980978713127,Azathioprine,"Physicians Total Care, Inc.",Acyclovir,7471896914,Dayton,(937) 5048924,mmelae5@timesonline.co.uk,Miof mela Krink,Quechua,F,2021-12-31
3560704290687329,ORIGINAL POWER HYDRO AMPOULE,"NATURE REPUBLIC CO., LTD.",Ondansetron,8118456757,Xincheng,(172) 3762761,amellerse6@soundcloud.com,Arlen Mellers,Romanian,M,2021-11-16
3541938785719833,expectorant,Western Family Foods Inc,CONDITION AND ENHANCE PHYSICAL UV BLOCK,2910437868,Natakoli,(314) 2087345,sgiacomie7@angelfire.com,Sergei Giacomi,Kurdish,F,2022-06-27
3558729086154493,Metoprolol Succinate,Mylan Institutional Inc.,citroma,2608032036,Březová,(345) 1081094,cmeiningere8@delicious.com,Corby Meininger,Norwegian,F,2022-01-25
5100177146314558,oxandrolone,"Upsher-Smith Laboratories, Inc.",Nicardipine Hydrochloride,2768475378,Finzes,(753) 2742783,kdrohanee9@google.es,Kerwin Drohane,Greek,M,2022-05-23
67621030000012018,Long Last Makeup 03,Janssen Cosmetics GmbH,mark.,3370686740,Smołdzino,(182) 3420504,gpetranekea@php.net,Genovera Petranek,Malay,M,2022-03-20
3589617597044084,Junior Strength Pain Reliever Grape,"Stephen L. LaFrance Pharmacy, Inc.",Reef Safe SPF 30,9342364896,Clermont-Ferrand,(803) 2651244,erumbelloweb@vkontakte.ru,Elsbeth Rumbellow,Tswana,F,2022-09-01
3558185360750383,Trandolapril and Verapamil Hydrochloride,"Glenmark Generics Inc., USA",Potassium Chloride in Sodium Chloride,5137311987,Pejukutan,(227) 2101493,acamelinec@drupal.org,Ashton Camelin,Aymara,F,2021-10-27
4936189676849631768,Purminerals 4-in-1 14-Hour Wear Foundation Broad Spectrum SPF 15 (GOLDEN MEDIUM),Purminerals,Bupropion Hydrochloride,3940412317,Sanghan,(423) 2374660,npiddlehintoned@google.com,Nobie Piddlehinton,Latvian,M,2021-12-21
3537331296381523,Perphenazine,State of Florida DOH Central Pharmacy,oxycodone hydrochloride,5481701804,Nîmes,(656) 9948432,larndellee@nymag.com,Luis Arndell,Japanese,F,2022-05-17
3546326244337188,NAMICO ANTISEPTIC HAND CLEANER 557,CARROLL COMPANY,Betamethasone Dipropionate,3016316560,Candoso,(418) 6422464,dmatteaef@wikimedia.org,Dominga Mattea,Norwegian,F,2022-06-07
4041595527112678,Pink Bismuth,"Kareway Product, Inc.",Eucerin Calming Itch Relief Treatment,4531203720,Sindangsari,(906) 2154496,mstrachaneg@unicef.org,Miguel Strachan,Gagauz,M,2022-06-13
4508041307666340,Diclofenac Potassium,Bryant Ranch Prepack,G9 Moisture CC,1278304061,María la Baja,(492) 3841527,byoungloveeh@japanpost.jp,Brennan Younglove,Swahili,M,2022-05-07
3557867201072413,Carbon Dioxide Oxygen Mixture,Airgas Intermountain Inc,Quetiapine Fumarate,1571556974,Lycksele,(400) 2731973,ehoferei@scientificamerican.com,Eveleen Hofer,Pashto,M,2022-04-06
5602251898250451,SmileGuard Spider Sense Spider-Man Bubblegum,"Dr. Fresh, Inc.",TopCare,8632988301,Gaopeng,(181) 8832056,tfellneeej@businessweek.com,Tyne Fellnee,Khmer,F,2021-10-29
560223884594141526,AntiBac Foam Wash,"Deb USA, Inc.",Alternaria alternata,9430482874,Zalishchyky,(671) 4418517,odibbleek@theglobeandmail.com,Ondrea Dibble,Arabic,F,2022-03-13
3571025520196700,Exchange Select Cold Sore Treatment,Army + Air Force Exchange Service,Amoxicillin and Clavulanate Potassium,4273872773,Menzel Bourguiba,(323) 5562552,sormeel@amazon.de,Seumas Orme,Oriya,F,2021-10-09
630447291038293411,Zafirlukast,Dr. Reddys Laboratories Limited,OralLine Kids,1790031761,Podhum,(762) 7316814,zclashem@google.ca,Zacharias Clash,Hindi,F,2022-06-26
3535878929390794,levetiracetam,"Anchen Pharmaceuticals, Inc.",Cashew,0413771784,Knyaginino,(621) 8685632,rrizzinien@google.de,Randal Rizzini,Somali,M,2022-02-15
3589475234743836,Arava,sanofi-aventis U.S. LLC,MAXARON,6141343961,La Mohammedia,(405) 9578586,apleateo@buzzfeed.com,Antonio Pleat,Quechua,F,2021-11-07
3532067919202028,Naproxen,REMEDYREPACK INC.,K-Tab,3404605608,Huang’ao,(643) 2988478,hstiddardep@myspace.com,Harland Stiddard,Tok Pisin,M,2022-03-16
4509101037920497,Cellex-C Sun Care,Cellex-C International Inc,Cardiac Support,0190310731,Lubowidz,(563) 5234994,mfulleq@wsj.com,Marne Full,Telugu,M,2022-03-07
3559919251520466,Nafcillin Sodium,Sandoz Inc,Dandruff,5657576683,Santa Cruz de El Seibo,(919) 4296105,iternenter@telegraph.co.uk,Isahella Ternent,Hiri Motu,M,2021-11-09
5602250326569615,Pain Reliever,NASH-FINCH COMPANY,Natural SPF 28,5516967457,Florestópolis,(923) 9304319,acrandones@weebly.com,Amble Crandon,Tsonga,M,2022-08-06
3586183375290855,Venlafaxine,Qualitest Pharmaceuticals,Assured Instant Hand Sanitizer Spray,9918005475,Varberg,(720) 4593280,aspieghtet@wp.com,Arther Spieght,Filipino,F,2021-10-21
372301525789154,ALLERGY,Wal-Mart Stores Inc,LOreal Paris Ideal Moisture Even Skin Tone Moisturizer Broad Spectrum SPF 25 Sunscreen,3889948235,Hulutao,(104) 4897737,rloxtoneu@yolasite.com,Riki Loxton,Kazakh,F,2022-01-21
6763696636290612800,H. Pylori,"Deseret Biologicals, Inc.",Solu-Cortef,2264022957,Bizerte,(168) 1074250,mimmerev@blinklist.com,Madge Immer,Hungarian,M,2022-08-21
5602241348577660,Lambs Quarters,"Antigen Laboratories, Inc.",Donnatal,5078736050,Rajal Norte,(217) 2844812,bkezarew@tuttocitta.it,Bob Kezar,Chinese,F,2022-08-10
